   4.43831122E-003    4.78348657E-002    4.41725329E-002    9.82433013E-001
   6.94182757E-003    4.86023240E-002    4.41725329E-002    9.43131256E-001
   4.73839229E-003    1.47789568E-002    4.41725329E-002    2.27303345E-001
   1.70664688E-003    2.32068803E-002    4.41725329E-002    4.86733091E-001
   3.02423585E-003    1.54267373E-002    4.41725329E-002    2.80774060E-001
   3.87271875E-003    2.36591138E-002    4.41725329E-002    4.47934356E-001
   8.14777378E-003    3.81926075E-002    4.41725329E-002    6.80170045E-001
   1.55787042E-003    3.58039439E-002    4.41725329E-002    7.75279823E-001
   2.50670329E-004    3.61909941E-002    4.41725329E-002    8.13635113E-001
  -9.69671394E-005    3.11294217E-002    4.41725329E-002    7.06918684E-001
   3.66548425E-003    1.43803824E-002    4.41725329E-002    2.42569249E-001
   9.31651767E-003    1.61492247E-002    4.41725329E-002    1.54682256E-001
   9.31651767E-003    1.61638111E-003    4.41725329E-002   -1.74319562E-001
   2.45315713E-001    7.20328763E-002    2.27718540E-002   -7.60951816E+000
   1.68258946E-001    2.34101340E-002    2.27718540E-002   -6.36087042E+000
   1.03764718E-001    5.06455489E-002    2.27718540E-002   -2.33266773E+000
   7.12192171E-002    4.55450378E-002    2.27718540E-002   -1.12745231E+000
   5.32455722E-002    4.99114618E-002    2.27718540E-002   -1.46413657E-001
   4.67625719E-002    3.01029868E-002    2.27718540E-002   -7.31586682E-001
   4.09368398E-002    2.66993083E-002    2.27718540E-002   -6.25224962E-001
   4.29941371E-002    1.53318252E-002    2.27718540E-002   -1.21475888E+000
   4.09098337E-002    1.52116809E-002    2.27718540E-002   -1.12850508E+000
   4.40220869E-002    3.46503220E-003    2.27718540E-002   -1.78101681E+000
   4.17412354E-002    2.01530997E-002    2.27718540E-002   -9.48018364E-001
   4.15537669E-002    1.90855598E-003    2.27718540E-002   -1.74097423E+000
   4.28843960E-002    1.40576595E-002    2.27718540E-002   -1.26589326E+000
   4.35031592E-002    4.04253379E-002    2.27718540E-002   -1.35159015E-001
   4.04037985E-002    2.26735529E-002    2.27718540E-002   -7.78603522E-001
   3.85332981E-002    8.62109754E-003    2.27718540E-002   -1.31356018E+000
   3.93921138E-002    2.48276200E-002    2.27718540E-002   -6.39583138E-001
   4.27686435E-002   -2.21191114E-003    2.27718540E-002   -1.97526977E+000
   4.49487089E-002   -1.99888804E-004    2.27718540E-002   -1.98264919E+000
   4.49487089E-002   -7.17392843E-003    2.27718540E-002   -2.28890618E+000
   3.48379620E-001    1.38719007E-001    7.86995441E-002   -2.66406388E+000
   2.58575379E-001    1.22918606E-001    7.86995441E-002   -1.72373011E+000
   1.61765707E-001    9.38847885E-002    7.86995441E-002   -8.62532553E-001
   1.20082621E-001    1.21556781E-001    7.86995441E-002    1.87314978E-002
   9.79332787E-002    1.45319283E-001    7.86995441E-002    6.02112818E-001
   9.23852805E-002    5.80541641E-002    7.86995441E-002   -4.36230182E-001
   8.12366046E-002    9.60753784E-002    7.86995441E-002    1.88549679E-001
   9.15335717E-002    8.81123617E-002    7.86995441E-002   -4.34717890E-002
   9.15295702E-002    9.52658355E-002    7.86995441E-002    4.74750563E-002
   8.71600153E-002    2.68798582E-002    7.86995441E-002   -7.65953066E-001
   8.94046372E-002    1.01864273E-002    7.86995441E-002   -1.00659046E+000
