t,frontier_floor,d_region,d_mass,d_flow,theta_U,theta_S,f_U,f_S,skilled_share,training_share,ur_U,ur_S,dist_to_z0,dist_to_z1
57.0,0.27111445303588966,0.46458130689206634,0.0,0.0,0.22585317603325067,0.640275063732755,0.2146859787151086,0.1979338339351112,0.3142259630467112,0.04987843046097853,0.10252474465991156,0.04478261999521864,0.05681925610697437,0.011140587234735938
57.5,0.27111395476542693,0.46458065113728997,0.0,0.0,0.22585347711019743,0.6403114592790601,0.21468612181023478,0.1979394594920438,0.31428980711954835,0.049842438746080006,0.10253027265824871,0.044765641141364186,0.056791835943639964,0.011064815326052652
58.0,0.27111345739310705,0.4645800007176233,0.0,0.0,0.22585377694307707,0.6403486410116228,0.21468626431398893,0.19794520640247415,0.31435308021430053,0.04980637765829979,0.102535709222569,0.04474858846387902,0.05676347739542534,0.010988726689426895
58.5,0.2711129608653207,0.46457935632997394,0.0,0.0,0.22585407558504716,0.6403865978926819,0.21468640625163685,0.1979510729498814,0.31441578594518066,0.04977025776602015,0.10254105601676082,0.044731468320462486,0.05673421312351552,0.010912350552856814
59.0,0.2711124651190009,0.4645787186906873,0.0,0.0,0.2258543730912716,0.6404253216961795,0.21468654764939765,0.1979570578522817,0.3144779279428192,0.049734089306725654,0.10254631466659696,0.04471428681429181,0.056704074970575856,0.010835733951040486
59.5,0.2711119700812411,0.46457808853825083,0.0,0.0,0.22585466951895136,0.6404648073139473,0.2146866885344588,0.19796316030949113,0.31453950985305584,0.049697882196171536,0.10255148676074421,0.04469704979749889,0.056673093973047595,0.010761488186488137
60.0,0.2711114756688748,0.4645774666363539,0.0,0.0,0.22585496492862567,0.6405050528735616,0.21468682893559404,0.19796938002127137,0.3146005353357748,0.04966164603731945,0.10255657385171682,0.04467976287335358,0.05664400536462627,0.010686993066730164
60.5,0.2711109817880098,0.46457685377712565,0.0,0.0,0.2258552593869953,0.6405460598437377,0.2146869688845056,0.19797571720354157,0.3146610080637838,0.04962539012904938,0.1025615774567326,0.04466243139825614,0.05661881852503363,0.010612274483838988
61.0,0.27111048833351625,0.46457625078453807,0.0,0.0,0.22585555296793425,0.6405867368727807,0.21468710841630484,0.19798200319658535,0.3147209317217381,0.04958912347465612,0.10256649905842585,0.0446450604836501,0.05659285645520887,0.010537357534825934
61.5,0.2711099951884638,0.46457565749052754,0.0,0.0,0.22585584575426648,0.6406291659931549,0.21468724757035673,0.19798855973504476,0.31478031000510653,0.049552854790138136,0.10257134010547991,0.04462766039897602,0.05656615289543988,0.010462268727571795
62.0,0.27110950223630814,0.4645750756824865,0.0,0.0,0.22585613776996397,0.6406723491436184,0.21468738635805532,0.1979952325702389,0.314839146618256,0.049516592509493515,0.10257610201700439,0.04461023033707625,0.0565387266784199,0.010387029417393456
62.5,0.2711090093365324,0.4645745062682747,0.0,0.0,0.22585642909978618,0.6407163012801298,0.21468752481968523,0.19800202400134703,0.31489744527511104,0.04948034479756624,0.10258078617799998,0.04459277483919312,0.05651060325722729,0.010311662481326854
63.0,0.27110851633525374,0.46457395020124514,0.0,0.0,0.22585671983796687,0.6407610416002111,0.214687663000034,0.1980089369823895,0.3149552096975183,0.04944411955547675,0.10258539394160969,0.04457529819519535,0.05648180737494527,0.010236190063572003
63.5,0.2711080230644587,0.4645734084847889,0.0,0.0,0.22585701008955839,0.6408065942803862,0.21468780094903084,0.1980159752360362,0.3150124436143789,0.04940792442814279,0.10258992662952425,0.04455780444508723,0.056452363072809174,0.010160633591576398
64.0,0.27110752934117155,0.4645728821776364,0.0,0.0,0.22585729997517512,0.6408529889198408,0.2146879387240009,0.19802314332199372,0.3150691507608232,0.04937176681163054,0.10259438553230411,0.044540297377604426,0.056422293694489416,0.010085013790653073
64.5,0.2711070349665437,0.4645723723996326,0.0,0.0,0.22585758963308475,0.6409002612561836,0.2146880763906595,0.19803044674740863,0.31512533487742805,0.049335653860344435,0.10259877190950267,0.04452278052780121,0.05639162188896232,0.01000935069789498
65.0,0.271106539724857,0.4645718803382436,0.0,0.0,0.2258578792229538,0.6409484539411213,0.214688214024892,0.19803789208649106,0.31518099970947805,0.04929959249406385,0.10260308698967886,0.04450525717249562,0.05636036961051384,0.009938162761989148
65.5,0.27110604338243144,0.4645714072558525,0.0,0.0,0.2258581689304608,0.6409976172255539,0.21468835171494627,0.19804548708610703,0.315236149006271,0.04926358940483484,0.10260733197024217,0.044487730323628884,0.0563285581159267,0.009867319002786493
66.0,0.2711055456864247,0.46457095449775826,0.0,0.0,0.22585845897034262,0.6410461987181777,0.21468848956288084,0.19805299192139575,0.31529078652046827,0.04922765106372595,0.10261150801709462,0.04447020272034637,0.05629620795989833,0.009796383812915204
66.5,0.2711050463635141,0.4645705220039184,0.0,0.0,0.22585874959191127,0.6410972581955092,0.21468862768718625,0.19806087924754656,0.3153449160074907,0.04919178372745654,0.1026156162641215,0.044452684660110646,0.056263349294362226,0.009725379553483609
67.0,0.2711045451371013,0.46457011258070297,0.0,0.0,0.22585904099040247,0.6411494402522284,0.214688766180652,0.1980689396577281,0.3153985412236128,0.04915599344083667,0.10261965781805017,0.04443517055972457,0.05622999106713076,0.009654319279935108
67.5,0.27110404169154506,0.46456972782415706,0.0,0.0,0.22585933347468645,0.6412028375482492,0.21468890519007458,0.1980771874428304,0.3154516659277743,0.04912028605030613,0.1026236337500788,0.044417662506969,0.056196151980714766,0.009583219852488714
68.0,0.27110353568666234,0.4645693694554392,0.0,0.0,0.22585962740583618,0.6412569766089437,0.21468904488706037,0.19808554945083653,0.31550429388007295,0.04908466720696253,0.1026275450974232,0.04440016222732195,0.0561618499407089,0.009512097478639113
68.5,0.2711030267558007,0.464569038791894,0.0,0.0,0.22585992320602002,0.6413107381603999,0.21468918547225233,0.19809385280163988,0.3155564288413534,0.0490491423727613,0.102631392861774,0.04438267390511937,0.056127105773161115,0.009440969291688283
69.0,0.2711025145104712,0.46456873612944816,0.0,0.0,0.22586022132013275,0.6413681144559393,0.21468932715709402,0.19810271405762642,0.31560807457235984,0.04901371682516347,0.10263517800940047,0.04436520706832094,0.05609194702985161,0.009369854962932984
69.5,0.27110199855274225,0.46456846550022707,0.0,0.0,0.2258605221707417,0.6414271119339513,0.21468947014241682,0.19811182527744697,0.3156592348323133,0.0489783956598587,0.10263890147475022,0.04434775096176907,0.056056374264224246,0.009298762471133325
70.0,0.27110147842853805,0.46456822916300167,0.0,0.0,0.22586082636124372,0.6414846142077998,0.21468961471499434,0.19812070518360944,0.3157099133816881,0.04894318380602936,0.10264256414753281,0.04433030617405758,0.05602040265780817,0.00922770568986977
70.5,0.2711009536488926,0.46456802650088325,0.0,0.0,0.22586113459151447,0.6415470962288019,0.21468976120745292,0.19813035364622858,0.315760113980475,0.048908086027446146,0.10264616687397109,0.0443128888525902,0.055984067590219226,0.00915670673351665
71.0,0.2711004237252479,0.4645678629224369,0.0,0.0,0.2258614474982884,0.6416069740526933,0.21468990992240874,0.1981395995283218,0.31580984038527277,0.048873106919985476,0.10264971046477094,0.04429548204733148,0.05594736056434034,0.009085768941212762
71.5,0.27109988809436447,0.46456773685360586,0.0,0.0,0.22586176597412044,0.6416668253971235,0.21469006128406068,0.19814884089051757,0.31585909635410875,0.04883825093249369,0.10265319567464748,0.044278108215489845,0.055910324709985616,0.009014917154370706
72.0,0.2710993462041987,0.4645676490618238,0.0,0.0,0.2258620908167579,0.6417258558801674,0.21469021567154709,0.1981579550852429,0.3159078856402343,0.04880352235368769,0.10265662322043372,0.044260775096204644,0.05587298349792004,0.00894416766386748
72.5,0.27109879748486637,0.4645675995569039,0.0,0.0,0.22586242284688718,0.6417632546094686,0.21469037347490758,0.1981637291612624,0.3159562119935627,0.048768925322521556,0.10265999377513534,0.04424349385815008,0.055835364650649706,0.008873538296180802
73.0,0.2710982413577917,0.46456756882782924,0.0,0.0,0.22586276288114374,0.6417101484695839,0.21469053508225494,0.19815552993174548,0.31600407915959783,0.04873446383061164,0.10266330796970775,0.0442263763624944,0.0557976283874113,0.008803102382824616
73.5,0.27109767747877106,0.4645674723299747,0.0,0.0,0.22586311099260417,0.6396521755115216,0.2146907005283116,0.19783753106390217,0.3160514908613508,0.04870014167335818,0.10266656646584513,0.04420985787092996,0.05576036121467209,0.008733112246359882
74.0,0.27109710655169605,0.4645660826104927,0.0,0.0,0.22586346495737325,0.639860725354739,0.2146908687561247,0.19786977954614876,0.31609845073792153,0.048665962272375594,0.10266977022188759,0.044200263128821984,0.05573191779844385,0.008667085792191727
74.5,0.2710965445841996,0.46456478319613215,0.0,0.0,0.22586381272227096,0.6400454347902655,0.21469103403721454,0.19789833714985883,0.3161449613019116,0.0486319255516629,0.10267292484472108,0.04418942821138151,0.0557015426024328,0.008600504540358742
75.0,0.27109599058266415,0.46456356175423497,0.0,0.0,0.22586415497278411,0.6402093152373727,0.2146911966973765,0.1979236709703074,0.3161910261579083,0.04859803473795449,0.10267603099409552,0.04417757111972039,0.05566953364697061,0.008533498990593856
75.5,0.2710954436924697,0.4645624074956733,0.0,0.0,0.22586449230268957,0.6403551826600916,0.21469135701881853,0.19794621748032018,0.31623664889639713,0.048564292915052445,0.10267908933826954,0.04416487701509517,0.055636145593519065,0.008466207847276171
76.0,0.27109490318081525,0.4645613110833288,0.0,0.0,0.22586482522484824,0.6404855369798912,0.21469151524529087,0.19796636398042697,0.3162818330934581,0.04853070302822008,0.10268210055201263,0.04415150236695938,0.05560159517809515,0.008399758113084015
76.5,0.27109436842042756,0.46456026447458515,0.0,0.0,0.2258651541820606,0.6406025696130668,0.2146916715872458,0.19798444984283092,0.31632658231055233,0.04849726788867706,0.10268506531443762,0.04413757900467325,0.055566066525174436,0.008333150767735107
77.0,0.27109383887499006,0.4645592607727378,0.0,0.0,0.22586547955550332,0.6407084465541648,0.21469182622584732,0.1980008103156623,0.3163709000943306,0.04846399017798841,0.10268798430695038,0.04412321767807024,0.05552971582015421,0.008266455906903347
77.5,0.27109331408620807,0.4645582942299391,0.0,0.0,0.22586580167422357,0.6408045044043708,0.21469197931748354,0.1980156523389418,0.31641478997645645,0.048430872452327293,0.102690858211392,0.04410851043643843,0.05549267442746212,0.008199732967590644
78.0,0.2710927936606463,0.4645573597690604,0.0,0.0,0.2258661208228497,0.6408925042484934,0.21469213099743134,0.19802924833289764,0.3164582554735648,0.04839791714698268,0.10269368770778986,0.04409353526548651,0.05545505499563113,0.008133033304441784
78.5,0.2710922772623287,0.46455645327960493,0.0,0.0,0.22586643724784,0.6409733859702637,0.21469228138282656,0.19804174375229347,0.3165013000869241,0.04836512657980081,0.10269647347361371,0.04407835612925222,0.05541695149832283,0.00806640022138222
79.0,0.27109176460154233,0.46455557110094503,0.0,0.0,0.22586675116511118,0.6410480619684723,0.21469243057628912,0.19805327974934644,0.3165439273024472,0.04833250295554387,0.10269921618165676,0.04406302728980278,0.055378444928949486,0.008000546382665494
79.5,0.27109125542991425,0.4645547100429811,0.0,0.0,0.22586706276246063,0.6411174033948801,0.21469257866707472,0.19806399105664046,0.31658614059035123,0.048300048369027196,0.10270191649959724,0.04404759428696048,0.055339604586922074,0.007935739683408397
80.0,0.2710907495351585,0.46455386736761695,0.0,0.0,0.225867372204421,0.6411821589874208,0.2146927257333819,0.19807399345806212,0.3166279434048956,0.048267764808366864,0.10270457508936148,0.044032095025009516,0.05530048950710216,0.007871067258893487
80.5,0.2710902467359764,0.464553040726217,0.0,0.0,0.22586767963462293,0.641243019671215,0.214692871843475,0.19808339377626077,0.31666933918416307,0.048235654158235663,0.10270719260636904,0.04401656097229892,0.055261150040257875,0.007806553625245559
81.0,0.27108974687766035,0.4645522281446206,0.0,0.0,0.22586798518066803,0.641300449377876,0.2146930170580002,0.19809226374923183,0.3167103313498454,0.048203718203002385,0.10270976969892058,0.044001017977950634,0.055221628929075964,0.007742219939132127
81.5,0.2710892498278199,0.46455142770198177,0.0,0.0,0.22586828895894273,0.641355447183832,0.2146931614322734,0.19810075774477098,0.31675092330706694,0.04817195862986827,0.10271230700746756,0.04398548858924865,0.05518196436969336,0.007678085285348548
82.0,0.2710887554760459,0.464550638362367,0.0,0.0,0.22586859103334617,0.641407921815929,0.214693304996665,0.1981088617156691,0.31679111844397,0.048140377031164305,0.10271480516492282,0.04396998808865677,0.05514218477028773,0.007614164499446489
82.5,0.27108826372320804,0.46454985885149497,0.0,0.0,0.22586889148399586,0.6414582059892905,0.2146934477892534,0.19811662708991398,0.31683092013206543,0.04810897490885929,0.10271726479520248,0.043954531240206436,0.05510231767164475,0.007550472073833343
83.0,0.27108777448459126,0.46454908806558715,0.0,0.0,0.22586919038102657,0.6415065828971401,0.2146935898433725,0.1981240976382873,0.3168703317256784,0.04807775367618095,0.1027196865137369,0.04393913017372227,0.05506238695011947,0.007487020445824645
83.5,0.27108728768798346,0.4645483250452995,0.0,0.0,0.22586948778487287,0.6415533628327386,0.21469373118774596,0.1981313213081738,0.31690935656174674,0.04804671466022849,0.10272207092728712,0.04392379482309195,0.055022413398171016,0.007423820806241741
84.0,0.2710868032720598,0.4645475690022456,0.0,0.0,0.2258697837473684,0.6415988740323608,0.21469387184700953,0.19813834880948988,0.316947997959623,0.048015859104498945,0.1027244186338475,0.04390853304180063,0.054982414878435575,0.007360882980137821
84.5,0.27108632118441295,0.46454681932649877,0.0,0.0,0.22587007831300027,0.6416431187830315,0.21469401184230763,0.1981451805162347,0.31698625922092705,0.04798518817146505,0.1027267302224092,0.043893350810401986,0.05494240659972288,0.007298215547197342
85.0,0.27108584137946024,0.46454607539059223,0.0,0.0,0.22587037152143682,0.6416862421272864,0.2146941511924942,0.19815183884312973,0.3170241436294332,0.047954702945160084,0.10272900627265637,0.04387825347718228,0.05490240276064936,0.007235826531685925
85.5,0.2710853638187626,0.4645453366386967,0.0,0.0,0.22587066340693807,0.6417283665018819,0.21469428991385298,0.19815834271118457,0.317061654450809,0.047924404433219076,0.1027312473553201,0.043863245356032775,0.054862416019865336,0.007173723185819546
86.0,0.27108488847023693,0.4645446025743949,0.0,0.0,0.22587095399689683,0.6417696338563409,0.21469442801940386,0.19816471405109445,0.3170987949324422,0.0478942935691041,0.10273345403220419,0.043848329908285126,0.05482245773903916,0.007111912095211338
86.5,0.27108441530750915,0.4645438727766236,0.0,0.0,0.2258712433125305,0.6418101195494059,0.21469456551923174,0.19817096450985805,0.3171355683032734,0.04786437121426103,0.10273562685630451,0.04383350975777378,0.054782616760638655,0.007050399192263764
87.0,0.271083944309059,0.4645431468570317,0.0,0.0,0.22587153137011234,0.6418498789848934,0.21469470242107178,0.19817710265213428,0.3171719777736577,0.047834638160282626,0.10273776637184263,0.0438187870103809,0.054743970772275656,0.00698918993719126
87.5,0.27108347545788414,0.46454242445000954,0.0,0.0,0.22587181818001703,0.6418889745691752,0.21469483872985587,0.19818313812233912,0.3172080265352048,0.04780509513092354,0.10273987311441907,0.0438041633632574,0.054705353427714105,0.006928289382915614
88.0,0.27108300874128255,0.46454170521749816,0.0,0.0,0.22587210374695876,0.6419274590093809,0.21469497444782548,0.19818907906626848,0.3172437177606229,0.047775742784046595,0.10274194761123444,0.043789640124504085,0.05466677291479439,0.006867702190520374
88.5,0.2710825441505731,0.4645409888437609,0.0,0.0,0.22587238806995297,0.6419653767139459,0.21469510957451393,0.19819493234756433,0.3172790546035753,0.04774658171353895,0.10274399038128126,0.043775218283674096,0.05462823684488093,0.006807432672578377
89.0,0.27108208168087644,0.46454027503085893,0.0,0.0,0.2258726711419253,0.6420027650247331,0.21469524410656005,0.19820070373813,0.3173140401985456,0.047717612451173494,0.10274600193555655,0.04376089857037858,0.05458975233307467,0.006747484829801284
89.5,0.2710816213309494,0.4645395634947613,0.0,0.0,0.22587295295071755,0.642039655408978,0.21469537803818686,0.1982063981023016,0.31734867766070696,0.04768883546841665,0.10274798277730385,0.0437466815027283,0.05455132606498681,0.006687862381975902
90.0,0.2710811631030655,0.46453885396212224,0.0,0.0,0.225873233478683,0.6420760746909842,0.21469551136100862,0.19821201958711432,0.31738297008579797,0.04766025117818497,0.10274993340223605,0.043732567426593205,0.05451296435134316,0.006628568793726381
90.5,0.27108070700293413,0.46453814616783684,0.0,0.0,0.22587351270292183,0.6421120447313275,0.21469564406414318,0.19821757157290773,0.3174169205500041,0.0476318599365517,0.10275185429878532,0.04371855654622245,0.05447467317114533,0.00656960729541789
91.0,0.2710802530396489,0.46453743985198187,0.0,0.0,0.2258737905955946,0.6421475847970382,0.21469577613436094,0.198223057039269,0.31745053210984525,0.04760366204440615,0.10275374594835489,0.043704648954431186,0.05443645821424378,0.006510980903714672
91.5,0.2710798012256736,0.4645367347586808,0.0,0.0,0.22587406712521915,0.6421827110795801,0.2146959075567009,0.19822847849070505,0.31748380780206803,0.0475756577490644,0.1027556088255745,0.0436908446492033,0.0543983249058928,0.006452692434569073
92.0,0.2710793515768424,0.46453603063430166,0.0,0.0,0.22587434225765987,0.6422168819498125,0.21469603831494116,0.19823375233987073,0.31751675064354373,0.04754784724583708,0.10275744339851847,0.04367714355182037,0.05436027843328817,0.006394744516947401
92.5,0.27107890411238217,0.46453532670701003,0.0,0.0,0.2258746159576666,0.6422511309367352,0.2146961683923301,0.19823903810459248,0.3175493636311723,0.04752023067955297,0.10275925012890089,0.04366354819457608,0.05432232730989646,0.006337141071922962
93.0,0.2710784588614215,0.46453462314611005,0.0,0.0,0.22587488814784507,0.6422843808627835,0.2146962977520869,0.19824416954596366,0.3175816497413204,0.04749280814462897,0.10276102947417601,0.04365005583095788,0.0542844729218096,0.006279882984444383
93.5,0.2710780158514098,0.46453391911481,0.0,0.0,0.22587515877748898,0.6423177257710756,0.21469642637011452,0.19824931551249744,0.31761361193052773,0.04746557968893768,0.10276278188548399,0.043636669191929836,0.05424672378587466,0.006222974011832462
94.0,0.2710775751206323,0.46453321477334536,0.0,0.0,0.22587542774913405,0.6423506555834858,0.21469655420009395,0.19825439728810357,0.3176452531345625,0.04743854531258307,0.10276450781069661,0.04362338540840584,0.05420908086962592,0.006166414707572465
94.5,0.2710771367059474,0.46453250980658367,0.0,0.0,0.22587569499827073,0.6423831723040985,0.21469668121136815,0.1982594151869794,0.3176765762691822,0.04741170497182951,0.1027662076923174,0.04361020436288902,0.054171548663763544,0.006110207007935956
95.0,0.27107670064869255,0.4645318038902895,0.0,0.0,0.22587596046059258,0.642414763527323,0.21469680737337676,0.19826429014378832,0.3177075842296802,0.04738505857924709,0.10276788196834243,0.04359712591055455,0.05413413150083735,0.006054352709975888
95.5,0.27107626699486576,0.4645310961754117,0.0,0.0,0.22587622407728292,0.6424462799818351,0.21469693265816836,0.1982691534433266,0.317738279890805,0.047358606004967926,0.10276953107244273,0.04358415253110921,0.054096837073222055,0.00599885492782362
96.0,0.271075835801737,0.464530386497651,0.0,0.0,0.22587648574881564,0.6424779286698712,0.21469705701844444,0.19827403702776114,0.3177686661062161,0.04733234707650509,0.10277115543591225,0.043571282733266686,0.054059667690871845,0.005943714480679837
96.5,0.2710754071294842,0.4645296749884077,0.0,0.0,0.22587674537515162,0.6425091604207832,0.2146971804066627,0.19827885615835414,0.3177987457089812,0.04730628158169324,0.10277275548657602,0.043558513599333507,0.05402262365703793,0.005888931292276243
97.0,0.2710749810375547,0.4645289612695133,0.0,0.0,0.22587700289710405,0.642539963965485,0.21469730279469612,0.1982836091010221,0.3178285215118012,0.04728040927071307,0.1027743316478843,0.04354584512789889,0.05398612345751293,0.0058345067725271245
97.5,0.27107455759100835,0.4645282449420903,0.0,0.0,0.22587725827003963,0.6425703260240858,0.2146974241613343,0.1982882938115295,0.31785799630654704,0.04725472985597139,0.10277588433969236,0.04353327731858684,0.05395079370145948,0.005780442222652607
98.0,0.27107413686086107,0.46452752558398325,0.0,0.0,0.22587751147091645,0.6426002327082398,0.21469754449562833,0.1982929081518867,0.31788717286418455,0.04722924301315076,0.10277741397805523,0.04352081017961682,0.05391559568589693,0.005726738842017267
98.5,0.27107371892446547,0.46452680274842734,0.0,0.0,0.22587776250432373,0.6426296738650529,0.2146976637997609,0.19829745056055742,0.31791605393469935,0.047203948382218405,0.10277892097479932,0.04350844372766181,0.05388053304286785,0.005673397730645406
99.0,0.27107330386591316,0.46452607596673273,0.0,0.0,0.22587801140870364,0.642659006926065,0.21469778209200352,0.19830197618789605,0.3179446422470224,0.04717884556839807,0.10278040573689735,0.04349617796677889,0.053845609285498856,0.005620419880196217
99.5,0.2710728917764082,0.4645253449791431,0.0,0.0,0.22587825826599114,0.6426880509843685,0.21469789941129747,0.19830645712492836,0.3179729405089589,0.04715393414311639,0.1027818686656191,0.04348401169892382,0.05381082623171543,0.00556780552611159
100.0,0.27107248275176876,0.46452460940666634,0.0,0.0,0.22587850321469993,0.642716715633185,0.21469801582347317,0.19831087942713363,0.31800095140732876,0.047129213645546085,0.10278331015448092,0.04347194437144817,0.05377618645592659,0.005515555160494522
100.5,0.2710720768939792,0.46452386879543517,0.0,0.0,0.22587874645660957,0.6427449212375622,0.21469813142442803,0.19831523081298277,0.3180286776078369,0.0471046835832839,0.10278473058799402,0.043459975757495925,0.05374169286627219,0.0054636693592937284
101.0,0.2710716743122109,0.46452312262390477,0.0,0.0,0.22587898826774622,0.6427719653450782,0.21469824634534493,0.19831940292063546,0.31805612175497383,0.04708034343309553,0.10278613033998199,0.04344810586872309,0.05370734858978987,0.0054122143052677
101.5,0.27107127512376566,0.46452236970047717,0.0,0.0,0.2258792290080799,0.6427990780047899,0.2146983607573008,0.1983235855157668,0.31808328647192063,0.04705619264163871,0.10278750977145383,0.04343633800379476,0.053673161017149335,0.005361165988098507
102.0,0.27107087946253744,0.4645216099497826,0.0,0.0,0.2258794690780136,0.6428258040688174,0.21469847485058813,0.19832770838551916,0.318110174359901,0.04703223062451057,0.10278886923034938,0.043424669118003835,0.05363912902724569,0.005310482955103417
102.5,0.27107048746533496,0.4645208428500292,0.0,0.0,0.22587970901135374,0.6428523524236367,0.2146985888788987,0.19833180375628473,0.3181367879990821,0.04700845676996082,0.10279020904589017,0.043413098704795504,0.05360525477056478,0.005260165239780927
103.0,0.27107009927747366,0.46452006794338957,0.0,0.0,0.22587994945323767,0.6428768263619096,0.214698703148834,0.198335579050959,0.3181631299481895,0.04698487043862155,0.10279152952569712,0.04340162582779521,0.05357153973156446,0.005210212556910827
103.5,0.2710697150520841,0.46451928310721147,0.0,0.0,0.2258801911528162,0.6429020722830139,0.21469881801642696,0.19833947335467197,0.31818920274453777,0.04696147096449174,0.10279283095158662,0.0433902580308942,0.05353799655018519,0.005160629164938369
104.0,0.27106933497095026,0.46451848881850966,0.0,0.0,0.2258804348538505,0.6429266849380811,0.21469893383514843,0.19834326990047052,0.31821500890250354,0.0469382576512174,0.1027941135819707,0.04337898829241968,0.05350609547821261,0.00511141129023788
104.5,0.2710689592125058,0.46451768425347234,0.0,0.0,0.22588068146040635,0.6429506367901999,0.21469905103465312,0.1983469644464705,0.31824055091567954,0.04691522977952786,0.1027953776415651,0.04336781701029147,0.05347534258274334,0.005062559132017177
105.0,0.27106858796796324,0.46451686853816304,0.0,0.0,0.22588093194043177,0.6429730909513928,0.21469917007495462,0.19835042791284926,0.31826583125579067,0.04689238660470968,0.10279662332025603,0.04335674457441713,0.053444747857480365,0.0050140728074062595
105.5,0.27106822144208853,0.4645160399914319,0.0,0.0,0.22588118729706178,0.6429954934468096,0.2146992914327881,0.19835388334971743,0.31829085237259885,0.04686972735713145,0.1027978507701839,0.04334577523019636,0.05341431927698063,0.0049659544579486545
106.0,0.2710678598634167,0.46451519823405146,0.0,0.0,0.2258814484688028,0.6430174351203446,0.21469941555417288,0.19835726764950562,0.318315616693118,0.046847251240679046,0.10279906010638484,0.04333490572780516,0.053384054434121496,0.004918506342521674
106.5,0.2710675034683302,0.4645143423943645,0.0,0.0,0.2258817163654686,0.6430386215639268,0.21469954287149112,0.19836053540727921,0.31834012662264954,0.046824957436701044,0.10280025140251256,0.04332413553042021,0.053353954562594966,0.004871926000819128
107.0,0.2710671525072619,0.46451347137569515,0.0,0.0,0.2258819917586304,0.6430589717616153,0.2146996737514244,0.19836367413335043,0.31836438454434074,0.04680284510338468,0.10280142469195079,0.043313465068664576,0.053324022140346296,0.004825693850346129
107.5,0.2710668072476548,0.46451258398522266,0.0,0.0,0.22588227516829157,0.6430772968537156,0.21469980844109626,0.1983665004734383,0.3183883928189263,0.04678091337570801,0.10280257997128525,0.04330289493786375,0.0532942597888084,0.004779809982024888
108.0,0.27106646797536044,0.46451167788773573,0.0,0.0,0.2258825667479799,0.6430948910432712,0.21469994701346318,0.1983692140460963,0.3184121537845602,0.046759161365656034,0.1028037172068021,0.0432924312130923,0.05326467757904196,0.004734277398047627
108.5,0.2710661350091019,0.4645107518934822,0.0,0.0,0.22588286606530267,0.6431121363768595,0.21470008926302447,0.19837187377826312,0.31843566975567994,0.04673758815953608,0.10280483634851328,0.04328207296842201,0.053235275887219484,0.004689095217405109
109.0,0.2710658086866466,0.4645098051390534,0.0,0.0,0.22588317200157892,0.6431282319161618,0.21470023465812402,0.19837435614652588,0.318458943023809,0.04671619282118741,0.10280593734263221,0.04327181741647535,0.053206052462896204,0.004644261479911693
109.5,0.27106548936099856,0.46450883599427034,0.0,0.0,0.22588348259386687,0.6431431266900163,0.21470038226587537,0.19837665329654902,0.31848197585773674,0.046694974393210666,0.1028070201504895,0.043261665757735705,0.053177010475977865,0.004599776329523145
110.0,0.2710651774101788,0.46450784274426143,0.0,0.0,0.225883794795447,0.6431569056286358,0.2147005306383342,0.1983787783329333,0.3185047705027298,0.0466739318952566,0.10280808477690417,0.04325161914459092,0.053148152981183396,0.004555639817043856
110.5,0.27106487323867734,0.4645068237175672,0.0,0.0,0.22588410426027328,0.6431677144311155,0.2147006777100613,0.19838044528854204,0.3185273291802595,0.04665306432391834,0.10280913130411834,0.04324167802909725,0.05311948203511045,0.004511851546391873
111.0,0.27106457727736577,0.4645057754573441,0.0,0.0,0.2258844051668561,0.6431785892906144,0.21470082071442617,0.19838212241746364,0.3185496540878172,0.04663237065288657,0.10281015993283057,0.043231851599973885,0.05309101168419654,0.004468415801757031
111.5,0.27106429000624893,0.4645046972736212,0.0,0.0,0.22588468995727035,0.6431878441334863,0.21470095605957398,0.1983835496950484,0.3185717473970502,0.046611849828075966,0.10281117103662153,0.04322213330856242,0.05306273434202636,0.004425328246634973
112.0,0.27106401192087165,0.46450358692613475,0.0,0.0,0.2258849494577365,0.6431943977216943,0.21470107938573255,0.1983845603801787,0.3185936112558042,0.04659150077460985,0.10281216520876651,0.043212525096268446,0.0530346541152402,0.004382589095791197
112.5,0.2710637435521014,0.4645024411392762,0.0,0.0,0.2258851729033589,0.643200050300544,0.21470118557696966,0.19838543210878073,0.3186152477865385,0.04657132239270272,0.10281314332278485,0.043203033610284616,0.053006781624326274,0.004340201051546924
113.0,0.27106348547985315,0.4645012582689264,0.0,0.0,0.2258853482160278,0.6432047142056031,0.21470126889326277,0.19838615136334453,0.31863665908501165,0.046551313554499416,0.1028141065917875,0.04319365592965325,0.05297911440134131,0.004298161552484554
113.5,0.2710632383138516,0.46450003636358117,0.0,0.0,0.2258854628252152,0.6432050756432361,0.21470132336057335,0.19838620710314972,0.3186578472212602,0.04653147310788188,0.1028150566105074,0.043184390784036304,0.05295165233315354,0.004256468870452358
114.0,0.27106300269833905,0.4644987705124465,0.0,0.0,0.22588550489378084,0.6432057600756917,0.2147013433533967,0.19838631265418463,0.3186788142390071,0.04651179987544301,0.1028159953798139,0.04317525186246348,0.05292441597167202,0.004215129326268045
114.5,0.27106277934995054,0.4644974601082354,0.0,0.0,0.22588546520204728,0.6432039774727367,0.21470132449014803,0.19838603774660904,0.3186995621526545,0.04649229264626987,0.10281692530300725,0.043166228640504005,0.052897392664465255,0.004174136032239904
