t,frontier_floor,d_region,d_mass,d_flow,theta_U,theta_S,f_U,f_S,skilled_share,training_share,ur_U,ur_S,dist_to_z0,dist_to_z1
65.5,0.2922254122852157,0.4756677274241218,0.0,0.0,0.45896825395353,1.2126789660003658,0.30080165325850666,0.272815280541701,0.30186273585613416,0.042037211649534605,0.06357443643320852,0.025946904911512438,8.068128229407057e-12,8.06809597847988e-12
66.0,0.29222541228522614,0.4756677274241176,0.0,0.0,0.45896825395352814,1.212678966000373,0.30080165325850605,0.2728152805417018,0.30186273585614515,0.04203721164952496,0.06357443643320988,0.025946904911509364,8.052426327314406e-12,8.052394076387231e-12
66.5,0.29222541228523674,0.47566772742411334,0.0,0.0,0.4589682539535259,1.2126789660003794,0.3008016532585054,0.2728152805417025,0.30186273585615614,0.0420372116495153,0.06357443643321124,0.025946904911506277,8.036401156646534e-12,8.036368905719358e-12
67.0,0.29222541228524757,0.47566772742410907,0.0,0.0,0.45896825395352386,1.2126789660003872,0.30080165325850466,0.27281528054170334,0.3018627358561669,0.04203721164950562,0.06357443643321262,0.025946904911503192,8.020075971990595e-12,8.020043721063419e-12
67.5,0.29222541228525856,0.4756677274241048,0.0,0.0,0.45896825395352175,1.2126789660003938,0.30080165325850394,0.2728152805417041,0.3018627358561776,0.04203721164949592,0.06357443643321398,0.025946904911500097,8.003439452571008e-12,8.003407201643831e-12
68.0,0.29222541228526977,0.4756677274241005,0.0,0.0,0.45896825395351953,1.2126789660004003,0.3008016532585032,0.27281528054170484,0.3018627358561881,0.042037211649486206,0.06357443643321532,0.025946904911497013,7.986498210330529e-12,7.986465959403352e-12
68.5,0.29222541228528126,0.4756677274240962,0.0,0.0,0.4589682539535174,1.2126789660004071,0.30080165325850255,0.2728152805417056,0.3018627358561985,0.042037211649476484,0.06357443643321666,0.02594690491149392,7.969248632779787e-12,7.96921638185261e-12
69.0,0.2922254122852929,0.47566772742409186,0.0,0.0,0.45896825395351537,1.2126789660004134,0.3008016532585019,0.27281528054170634,0.30186273585620876,0.04203721164946677,0.06357443643321796,0.025946904911490824,7.951703716230796e-12,7.95167146530362e-12
69.5,0.2922254122853048,0.4756677274240876,0.0,0.0,0.45896825395351315,1.2126789660004198,0.3008016532585011,0.272815280541707,0.3018627358562189,0.04203721164945703,0.06357443643321926,0.02594690491148773,7.933850913835997e-12,7.93381866290882e-12
70.0,0.2922254122853169,0.4756677274240832,0.0,0.0,0.4589682539535111,1.2126789660004262,0.3008016532585005,0.2728152805417078,0.3018627358562288,0.0420372116494473,0.06357443643322055,0.025946904911484645,7.915705771896336e-12,7.915673520969158e-12
70.5,0.29222541228532917,0.4756677274240787,0.0,0.0,0.45896825395350926,1.2126789660004316,0.3008016532584999,0.27281528054170834,0.3018627358562387,0.04203721164943756,0.06357443643322185,0.025946904911481546,7.897258515444133e-12,7.897226264516956e-12
71.0,0.29222541228534177,0.47566772742407426,0.0,0.0,0.45896825395350715,1.2126789660004376,0.30080165325849917,0.27281528054170906,0.3018627358562484,0.042037211649427815,0.06357443643322312,0.025946904911478455,7.878524468889386e-12,7.878492217962208e-12
71.5,0.29222541228535454,0.4756677274240698,0.0,0.0,0.45896825395350516,1.2126789660004431,0.30080165325849856,0.27281528054170967,0.30186273585625795,0.04203721164941807,0.0635744364332244,0.025946904911475367,7.859491273432475e-12,7.859459022505299e-12
72.0,0.2922254122853676,0.4756677274240653,0.0,0.0,0.4589682539535032,1.2126789660004489,0.3008016532584979,0.27281528054171034,0.3018627358562674,0.04203721164940832,0.06357443643322566,0.02594690491147228,7.840166834774154e-12,7.840134583846978e-12
72.5,0.2922254122853808,0.4756677274240608,0.0,0.0,0.4589682539535009,1.2126789660004536,0.3008016532584971,0.27281528054171084,0.3018627358562767,0.042037211649398575,0.06357443643322694,0.02594690491146919,7.82058072986737e-12,7.820548478940193e-12
73.0,0.2922254122853943,0.4756677274240564,0.0,0.0,0.45896825395349883,1.2126789660004584,0.3008016532584965,0.2728152805417114,0.30186273585628587,0.042037211649388825,0.06357443643322817,0.02594690491146611,7.800730181149694e-12,7.800697930222518e-12
73.5,0.29222541228540805,0.4756677274240518,0.0,0.0,0.4589682539534967,1.2126789660004629,0.3008016532584958,0.2728152805417119,0.301862735856295,0.04203721164937908,0.06357443643322944,0.025946904911463033,7.780636583346993e-12,7.780604332419817e-12
74.0,0.2922254122854221,0.4756677274240472,0.0,0.0,0.4589682539534945,1.2126789660004669,0.300801653258495,0.27281528054171233,0.3018627358563039,0.042037211649369334,0.06357443643323069,0.025946904911459956,7.760380265142119e-12,7.760348014214942e-12
74.5,0.2922254122854363,0.47566772742404256,0.0,0.0,0.4589682539534925,1.212678966000471,0.3008016532584944,0.27281528054171283,0.3018627358563126,0.042037211649359606,0.06357443643323189,0.025946904911456882,7.740140512729063e-12,7.740108261801887e-12
